portfolio_id,year_month,old_monthly_return,new_monthly_return,independent_raw,independent_10dp,classification,position_start_date,expanded_weights,reason,source_row_number,monthly_classification,q1_operational_start,q2_finality,q3_monthly_boundary,q4_window_separation
10988668-83aa-4f99-a130-48edec4363a6,2023-04,0.0158676374,0.0018663484,0.006385151806752021523978463213,0.0063851518,neither,2023-04-03,"{""TECL"":0.375,""TQQQ"":0.25,""XLU"":0.375}",,71,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2023-05,0.2884984937,0.2160884885,0.1835115103105230753836520499,0.1835115103,neither,2023-05-01,"{""GLD"":0.25,""TECL"":0.375,""TQQQ"":0.375}",,72,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2023-07,0.0891473413,0.0591648755,0.0976261317969607264591696820,0.0976261318,neither,2023-07-03,"{""TQQQ"":1.0}",,73,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2023-08,0.0477791191,0.0085581593,0.02311760304656091413695726290,0.0231176030,neither,2023-08-01,"{""GLD"":0.5,""TMV"":0.5}",,74,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2023-09,0.290428365,0.1331761156,0.2281050626923520128356990000,0.2281050627,neither,2023-09-01,"{""TMV"":1.0}",,75,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2023-11,0.314150398,0.2044546622,0.1931049068759085803687184985,0.1931049069,neither,2023-11-01,"{""TECL"":0.125,""TQQQ"":0.5,""XLU"":0.375}",,76,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2024-03,0.0659281902,0.0392711665,0.02633185069297974316968527053,0.0263318507,neither,2024-03-01,"{""TECL"":0.25,""TMV"":0.25,""XLU"":0.5}",,77,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2024-04,0.0346359101,0.0244996336,0.0114176215727180077006771130,0.0114176216,neither,2024-04-01,"{""XLU"":0.5}",,78,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2024-05,0.2375288161,0.1943664825,0.2269825150804901557569816570,0.2269825151,neither,2024-05-01,"{""TECL"":0.5,""TQQQ"":0.5}",,79,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2024-11,0.1628366343,0.099157669,0.1224982361701474918962021220,0.1224982362,neither,2024-11-01,"{""TECL"":0.5,""TQQQ"":0.5}",,80,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2025-03,0.0035429529,0.0483272194,0.0010037798380900769112768670,0.0010037798,neither,2025-03-03,"{""XLU"":1.0}",,81,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2025-04,0.0010118237,-0.002211533,-0.00189778132999918172186869480,-0.0018977813,neither,2025-04-01,"{""XLU"":1.0}",,82,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2025-07,0.0600306509,0.0308340473,-0.01492439122117756470213036620,-0.0149243912,neither,2025-07-01,"{""GLD"":1.0}",,83,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10988668-83aa-4f99-a130-48edec4363a6,2026-01,0.0141901577,0.0160025209,0.04703732543850946646129825160,0.0470373254,neither,2026-01-02,"{""GLD"":0.5,""TECL"":0.5}",,84,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10bc94d8-bc12-4961-beaf-ca867d75301f,2014-04,0.0197527826,0.0062721005,0.005145166622786143603884589975,0.0051451666,neither,2014-04-01,"{""GLD"":0.25,""TECL"":0.25,""XLU"":0.25}",,85,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10bc94d8-bc12-4961-beaf-ca867d75301f,2014-11,0.0288995413,0.0495348607,0.06877927710381027028878415325,0.0687792771,neither,2014-11-03,"{""TECL"":0.125,""TQQQ"":0.375,""XLU"":0.5}",,86,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10bc94d8-bc12-4961-beaf-ca867d75301f,2015-05,0.0093053917,0.0087994057,0.00588382641558540229071101825,0.0058838264,neither,2015-05-01,"{""TQQQ"":0.25,""XLU"":0.5}",,87,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10bc94d8-bc12-4961-beaf-ca867d75301f,2015-10,0.2046266594,0.2950186702,0.2645615634388259469932687688,0.2645615634,neither,2015-10-01,"{""TECL"":0.375,""TQQQ"":0.375,""XLU"":0.25}",,88,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10bc94d8-bc12-4961-beaf-ca867d75301f,2018-06,0.0109627373,0.004305846,-0.01440286966931533229127735059,-0.0144028697,neither,2018-06-01,"{""TECL"":0.375,""TQQQ"":0.25,""XLU"":0.375}",,89,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10bc94d8-bc12-4961-beaf-ca867d75301f,2018-12,-0.0603218733,-0.0438558648,-0.03699323913723215478522537253,-0.0369932391,neither,2018-12-03,"{""GLD"":0.25,""TMV"":0.25,""XLU"":0.25}",,90,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10bc94d8-bc12-4961-beaf-ca867d75301f,2022-12,-0.0431599036,-0.1127559446,-0.08728439052793616715991503780,-0.0872843905,neither,2022-12-01,"{""TECL"":0.125,""TMV"":0.25,""TQQQ"":0.375,""XLU"":0.25}",,91,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
10bc94d8-bc12-4961-beaf-ca867d75301f,2026-02,0.0671798068,0.0454657908,0.03561010170781485751616485737,0.0356101017,neither,2026-02-02,"{""GLD"":0.375,""TMV"":0.25,""TQQQ"":0.125,""XLU"":0.25}",,92,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2013-09,0.0585654365,0.0569228298,0.04413352365404435712326462126,0.0441335237,neither,2013-09-03,"{""TECL"":0.17708333333333331,""TMV"":0.0625,""TQQQ"":0.17708333333333331,""XLU"":0.5208333333333333}",,93,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2014-02,0.086717084,0.114610892,0.1294306100722827107822168539,0.1294306101,neither,2014-02-03,"{""GLD"":0.09722222222222221,""TECL"":0.041666666666666664,""TQQQ"":0.4097222222222222,""XLU"":0.4513888888888889}",,94,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2014-04,-0.0015156776,-0.0091011481,-0.01349993032258777428798588193,-0.0134999303,neither,2014-04-01,"{""GLD"":0.08333333333333333,""TECL"":0.25,""TQQQ"":0.29166666666666663,""XLU"":0.3125}",,95,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2014-05,0.0185438623,0.0053137812,0.00725157967536867597255032956,0.0072515797,neither,2014-05-01,"{""GLD"":0.18055555555555555,""TECL"":0.18055555555555555,""XLU"":0.5138888888888888}",,96,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2014-07,-0.0141517469,-0.0112889437,-0.002795091790092277415332222876,-0.0027950918,neither,2014-07-01,"{""TECL"":0.1736111111111111,""TQQQ"":0.5138888888888888,""XLU"":0.0625}",,97,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2014-08,0.1367605925,0.1337822596,0.1285911726115947189970875638,0.1285911726,neither,2014-08-01,"{""TECL"":0.14583333333333331,""TQQQ"":0.625,""XLU"":0.14583333333333331}",,98,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2014-09,-0.0509303915,-0.0368952057,-0.01884317976884666375238573607,-0.0188431798,neither,2014-09-02,"{""GLD"":0.027777777777777776,""TECL"":0.05555555555555555,""TQQQ"":0.375,""XLU"":0.29166666666666663}",,99,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2015-01,-0.0465395364,-0.0456540286,-0.06724768260025975661337245545,-0.0672476826,neither,2015-01-02,"{""TECL"":0.2986111111111111,""TQQQ"":0.5763888888888888}",,100,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
13b4b385-3345-4546-8fd4-31d8de485889,2015-02,0.189834765,0.1524102277,0.1313975315586668989263064324,0.1313975316,neither,2015-02-02,"{""TECL"":0.041666666666666664,""TQQQ"":0.6458333333333333,""XLU"":0.0625}",,101,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
